Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
525327,0.0,0.0,8.58,0.0,0,A,V,11.0,250.0,15,35.95,252.25,0,11.0,Force Sensor 3,2,348.37,-19.56,-2.31,7.25,-1561.75,2.81,12.02,-0.65,-15.3,4.37,45.56,-68.87,-0.98,-0.0,-0.17,-0.1,29,-246349824,-1428.25,5470707,71.42857142857143,16801
525338,0.0,0.0,8.85,0.0,0,A,V,11.0,250.0,15,35.6,254.94,0,11.0,Force Sensor 3,2,348.69,-4.69,-2.25,6.69,-1546.88,2.75,4.92,-0.19,-22.9,4.37,45.56,-68.87,-0.99,-0.03,0.09,-0.1,29,-212238336,-1978.26,5470720,66.66666666666667,16812
525355,0.0,0.0,9.87,0.0,0,A,V,11.0,250.0,15,35.47,270.09,0,11.0,Force Sensor 3,2,349.19,24.56,-2.62,6.12,-1510.06,4.31,7.51,-0.25,-22.42,4.37,45.56,-68.87,-0.97,-0.04,0.21,-0.09,29,-213090304,-2342.02,5470731,58.82352941176471,16829
525372,0.0,0.0,10.55,0.0,0,A,V,11.0,250.0,15,34.69,247.12,0,11.0,Force Sensor 3,2,351.62,69.56,-173.25,6.44,-1399.38,4.62,-8.86,-0.18,-14.89,-50.69,42.69,61.38,-0.47,-0.1,0.88,-0.03,29,-212729856,-1504.93,5470797,76.92307692307692,16846
525383,0.0,0.0,10.85,0.0,0,A,V,11.0,250.0,15,35.84,267.47,0,11.0,Force Sensor 3,2,352.5,56.31,-175.81,6.0,-1387.69,4.19,-13.66,-0.26,-11.03,-50.69,42.69,61.38,-0.37,-0.1,0.92,-0.02,29,-212008960,-988.31,5470813,66.66666666666667,16857
525400,0.0,0.0,10.87,0.36,0,A,V,11.0,250.0,15,34.81,252.33,0,11.0,Force Sensor 3,2,347.62,29.44,-177.5,5.19,-1408.31,3.19,-9.19,-0.11,-11.33,-50.69,42.69,61.38,-0.14,-0.1,0.99,0.0,29,-212631552,-492.57,5470825,66.66666666666667,16874
525416,0.0,0.0,10.91,0.0,0,A,V,11.0,250.0,15,35.58,257.29,0,11.0,Force Sensor 3,2,347.94,15.56,-177.75,4.62,-1438.38,2.37,-14.36,0.0,-6.6,-50.69,42.69,61.38,-0.14,-0.1,0.99,0.0,29,-197853184,84.25,5470835,55.555555555555564,16890
525434,0.0,0.0,10.53,0.0,0,A,V,11.0,250.0,15,35.32,249.64,0,11.0,Force Sensor 3,2,348.19,1.31,-177.87,5.69,-1485.25,4.12,-6.8,-0.26,-7.0,41.19,33.88,59.5,0.11,-0.1,0.99,0.03,29,-207159296,649.28,5470848,76.92307692307692,16908
525445,0.0,0.0,10.48,0.0,0,A,V,11.0,250.0,15,35.7,254.68,0,11.0,Force Sensor 3,2,348.5,-13.38,-177.87,7.06,-1553.13,4.12,-7.65,-0.11,-3.22,41.19,33.88,59.5,0.24,-0.09,0.96,0.04,29,-219676672,1166.27,5470864,62.5,16919
525462,0.0,0.0,10.4,0.0,0,A,V,11.0,250.0,15,35.94,259.81,0,11.0,Force Sensor 3,2,349.19,-43.75,-177.25,5.81,-1607.0,4.19,-0.19,-0.49,-4.85,41.19,33.88,59.5,0.49,-0.08,0.86,0.06,29,-226131968,1422.78,5470876,62.5,16936
525478,0.0,0.0,10.57,0.0,0,A,V,11.0,250.0,15,35.19,252.16,0,11.0,Force Sensor 3,2,345.06,-59.63,-176.12,6.75,-1659.19,3.87,2.49,-1.3,-1.56,41.19,33.88,59.5,0.61,-0.07,0.79,0.07,29,-215777280,1363.53,5470887,66.66666666666667,16952
525492,0.0,0.0,10.37,0.0,0,A,V,11.0,250.0,15,35.57,252.07,0,11.0,Force Sensor 3,2,346.0,-75.0,-172.44,7.31,-1600.81,1.75,2.2,0.19,-4.32,74.56,35.38,-25.69,0.7,-0.06,0.7,0.08,29,-200507392,1044.44,5470900,76.92307692307692,16966
525507,0.0,0.0,10.03,0.0,0,A,V,11.0,250.0,15,35.57,241.83,0,11.0,Force Sensor 3,2,347.12,-75.19,-7.75,6.69,-1486.31,1.12,3.49,0.0,-5.9,74.56,35.38,-25.69,0.86,-0.03,0.5,0.09,29,-207355904,526.7,5470915,55.555555555555564,16981
525523,0.0,0.0,10.64,0.0,0,A,V,11.0,250.0,15,36.31,232.54,0,11.0,Force Sensor 3,2,347.5,-60.63,-4.12,5.69,-1519.13,2.25,11.19,0.18,-7.29,74.56,35.38,-25.69,0.92,-0.02,0.39,0.1,29,-224657408,-114.52,5470927,83.33333333333333,16997
525536,0.0,0.0,10.54,0.0,0,A,V,11.0,250.0,15,36.57,234.91,0,11.0,Force Sensor 3,2,347.87,-45.75,-2.94,6.69,-1550.19,2.75,12.5,-0.15,-11.23,74.56,35.38,-25.69,0.96,-0.01,0.26,0.1,29,-236584960,-796.2,5470939,62.5,17010
525552,0.0,0.0,10.08,0.09,0,A,V,11.0,250.0,15,36.46,237.27,0,11.0,Force Sensor 3,2,348.19,-30.62,-2.5,6.69,-1546.94,2.25,12.7,-0.62,-15.98,-0.75,45.88,-67.5,0.99,0.01,0.14,0.1,29,-233766912,-1458.83,5470954,62.5,17026
525568,0.0,0.0,8.88,0.0,0,A,V,11.0,250.0,15,36.46,247.54,0,11.0,Force Sensor 3,2,348.75,-0.75,-2.25,7.56,-1557.63,3.37,7.13,-0.11,-18.74,-0.75,45.88,-67.5,0.99,0.03,-0.12,0.09,29,-222396416,-2005.68,5470966,58.82352941176471,17042
525581,0.0,0.0,8.8,0.0,0,A,V,11.0,250.0,15,35.84,252.42,0,11.0,Force Sensor 3,2,349.0,14.19,-2.44,7.12,-1559.69,3.94,7.22,-0.33,-23.59,-0.75,45.88,-67.5,0.96,0.05,-0.25,0.09,29,-220725248,-2342.73,5470979,90.9090909090909,17055
525597,0.0,0.0,8.75,0.0,0,A,V,11.0,250.0,15,35.59,249.89,0,11.0,Force Sensor 3,2,349.25,29.37,-2.75,5.81,-1578.13,4.69,3.06,0.05,-23.17,-70.56,50.69,-15.5,0.92,0.06,-0.38,0.08,29,-228032512,-2497.48,5470992,52.631578947368425,17071
525614,0.0,0.0,10.34,0.0,0,A,V,11.0,250.0,15,34.84,254.86,0,11.0,Force Sensor 3,2,349.87,60.06,-4.87,5.81,-1583.31,3.56,1.57,-0.02,-24.77,-70.56,50.69,-15.5,0.86,0.07,-0.5,0.08,29,-223313920,-2493.08,5471006,71.42857142857143,17088
525630,0.0,0.0,10.93,0.0,0,A,V,11.0,250.0,15,35.46,264.59,0,11.0,Force Sensor 3,2,352.06,62.25,-174.94,5.81,-1441.06,2.87,-8.01,-0.46,-16.57,-42.88,41.88,66.5,0.41,0.1,-0.91,0.02,29,-211320832,-1413.44,5471045,62.5,17104
525642,0.0,0.0,11.23,0.0,0,A,V,11.0,250.0,15,34.97,264.95,0,11.0,Force Sensor 3,2,353.19,48.63,-176.56,6.5,-1420.75,2.44,-11.81,0.04,-12.72,-42.88,41.88,66.5,0.3,0.1,-0.95,0.01,29,-212631552,-859.6,5471057,83.33333333333333,17116
525659,0.0,0.0,11.26,0.0,0,A,V,11.0,250.0,15,34.94,254.42,0,11.0,Force Sensor 3,2,347.5,34.94,-177.31,5.69,-1423.31,4.75,-10.72,0.13,-7.18,-42.88,41.88,66.5,0.18,0.1,-0.98,0.0,29,-209190912,-326.2,5471070,55.555555555555564,17133
525674,0.0,0.0,10.75,0.0,0,A,V,11.0,250.0,15,35.47,262.16,0,11.0,Force Sensor 3,2,348.06,7.25,-177.87,6.19,-1444.38,3.44,-10.56,-0.41,-5.37,-42.88,41.88,66.5,0.07,0.1,-0.99,-0.01,29,-207126528,217.86,5471084,66.66666666666667,17148
525689,0.0,0.0,9.91,0.0,0,A,V,11.0,250.0,15,35.45,262.34,0,11.0,Force Sensor 3,2,348.37,-6.75,-177.94,4.31,-1463.13,3.81,-7.14,-0.2,-5.37,51.88,33.06,51.06,-0.06,0.1,-0.99,-0.02,29,-216236032,735.94,5471096,76.92307692307692,17163
525704,0.0,0.0,9.98,0.0,0,A,V,11.0,250.0,15,35.06,254.68,0,11.0,Force Sensor 3,2,348.69,-20.87,-177.81,4.81,-1465.19,3.19,-5.67,-0.28,-5.1,51.88,33.06,51.06,-0.3,0.09,-0.95,-0.05,29,-234258432,1197.19,5471109,58.82352941176471,17178
525719,0.0,0.0,10.85,0.0,0,A,V,11.0,250.0,15,35.44,274.76,0,11.0,Force Sensor 3,2,349.0,-35.56,-177.56,5.75,-1619.31,5.06,4.35,-0.1,-2.43,51.88,33.06,51.06,-0.43,0.08,-0.9,-0.06,29,-216465408,1446.31,5471122,83.33333333333333,17193
525733,0.0,0.0,10.79,0.0,0,A,V,11.0,250.0,15,35.18,267.38,0,11.0,Force Sensor 3,2,345.56,-66.69,-175.06,8.38,-1618.13,2.44,-0.7,-0.08,-3.66,51.88,33.06,51.06,-0.65,0.06,-0.75,-0.08,29,-211353600,1380.15,5471135,62.5,17207
525749,0.0,0.0,10.66,0.0,0,A,V,11.0,250.0,15,34.77,247.2,0,11.0,Force Sensor 3,2,346.31,-81.81,-166.0,4.69,-1591.13,4.5,8.43,0.38,-1.68,71.25,35.69,-35.25,-0.65,0.06,-0.75,-0.08,29,-226361344,1023.13,5471148,58.82352941176471,17223
525766,0.0,0.0,10.63,0.0,0,A,V,11.0,250.0,15,35.79,242.24,0,11.0,Force Sensor 3,2,346.87,-82.87,-16.12,5.31,-1514.31,2.31,8.87,-0.82,-6.24,71.25,35.69,-35.25,-0.82,0.04,-0.56,-0.09,29,-217481216,386.76,5471161,83.33333333333333,17240
525777,0.0,0.0,10.3,0.0,0,A,V,11.0,250.0,15,36.04,244.68,0,11.0,Force Sensor 3,2,347.69,-53.31,-3.44,5.69,-1578.0,2.44,9.07,0.36,-11.86,71.25,35.69,-35.25,-0.89,0.03,-0.45,-0.1,29,-231538688,-310.15,5471177,55.555555555555564,17251
525793,0.0,0.0,9.52,0.0,0,A,V,11.0,250.0,15,35.9,234.83,0,11.0,Force Sensor 3,2,348.0,-37.88,-2.69,6.56,-1609.56,3.56,13.09,0.08,-12.65,-8.06,46.19,-67.06,-0.98,0.0,-0.2,-0.1,29,-197623808,-1019.27,5471187,66.66666666666667,17267
525811,0.0,0.0,9.07,0.0,0,A,V,11.0,250.0,15,36.42,240.29,0,11.0,Force Sensor 3,2,348.31,-22.44,-2.37,7.19,-1604.44,2.62,11.15,-0.38,-16.63,-8.06,46.19,-67.06,-0.99,-0.01,-0.06,-0.1,29,-229048320,-1639.5,5471200,83.33333333333333,17285
525822,0.0,0.0,9.31,0.0,0,A,V,11.0,250.0,15,36.15,237.11,0,11.0,Force Sensor 3,2,348.87,8.13,-2.31,8.56,-1597.06,3.25,5.01,0.09,-23.95,-8.06,46.19,-67.06,-0.99,-0.03,0.07,-0.1,29,-212107264,-2170.44,5471213,58.82352941176471,17296
525839,0.0,0.0,9.57,0.0,0,A,V,11.0,250.0,15,36.45,257.47,0,11.0,Force Sensor 3,2,349.12,23.37,-2.56,6.19,-1585.13,4.0,7.03,-0.22,-25.46,-8.06,46.19,-67.06,-0.94,-0.05,0.33,-0.09,29,-227966976,-2473.4,5471228,62.5,17313
525852,0.0,0.0,10.24,0.0,0,A,V,11.0,250.0,15,35.3,242.32,0,11.0,Force Sensor 3,2,349.44,39.25,-3.12,6.62,-1649.75,4.25,0.29,-0.21,-24.61,-73.56,49.5,-3.69,-0.88,-0.06,0.46,-0.08,29,-194871296,-2586.43,5471239,76.92307692307692,17326
525867,0.0,0.0,10.64,0.0,0,A,V,11.0,250.0,15,36.06,269.9,0,11.0,Force Sensor 3,2,353.12,49.56,-176.44,6.56,-1496.38,1.37,-11.47,-0.19,-11.64,-29.37,39.69,71.19,-0.3,-0.1,0.95,-0.01,29,-205979648,-1054.21,5471298,62.5,17341
525884,0.0,0.0,10.99,0.0,0,A,V,11.0,250.0,15,34.68,259.9,0,11.0,Force Sensor 3,2,347.5,35.31,-177.25,3.87,-1484.63,2.06,-8.8,-0.5,-11.23,-29.37,39.69,71.19,-0.18,-0.1,0.98,-0.0,29,-209387520,-541.72,5471310,62.5,17358
525900,0.0,0.0,11.43,0.0,0,A,V,11.0,250.0,15,34.93,267.29,0,11.0,Force Sensor 3,2,348.06,6.69,-177.87,5.12,-1489.31,3.5,-7.02,-0.14,-4.79,-29.37,39.69,71.19,0.06,-0.1,0.99,0.02,29,-217350144,47.91,5471325,62.5,17374
525916,0.0,0.0,10.72,0.0,0,A,V,11.0,250.0,15,34.79,257.2,0,11.0,Force Sensor 3,2,348.37,-7.37,-177.87,5.06,-1471.69,3.87,-10.53,-0.27,-3.99,-29.37,39.69,71.19,0.06,-0.1,0.99,0.02,29,-211714048,573.96,5471334,76.92307692307692,17390
525930,0.0,0.0,10.24,0.0,0,A,V,11.0,250.0,15,35.29,257.47,0,11.0,Force Sensor 3,2,348.69,-21.44,-177.81,4.62,-1458.44,3.12,-5.27,-0.44,-3.7,65.5,32.69,36.06,0.18,-0.1,0.98,0.04,29,-160661504,1015.18,5471344,62.5,17404
525945,0.0,0.0,9.8,0.0,0,A,V,11.0,250.0,15,35.42,267.29,0,11.0,Force Sensor 3,2,349.0,-35.69,-177.56,6.75,-1478.31,2.44,-3.73,-0.25,-1.98,65.5,32.69,36.06,0.42,-0.08,0.9,0.06,29,-226295808,1292.79,5471356,66.66666666666667,17419
525959,0.0,0.0,10.18,0.0,0,A,V,11.0,250.0,15,34.77,267.2,0,11.0,Force Sensor 3,2,344.25,-50.44,-176.87,5.87,-1537.25,4.06,-2.39,-0.02,-3.52,65.5,32.69,36.06,0.53,-0.08,0.84,0.07,29,-212860928,1354.8,5471373,62.5,17433
525974,0.0,0.0,10.37,0.05,0,A,V,11.0,250.0,15,34.76,269.45,0,11.0,Force Sensor 3,2,346.19,-79.56,-169.06,5.25,-1526.31,3.44,8.13,0.1,-2.71,65.5,32.69,36.06,0.64,-0.07,0.76,0.08,29,-197918720,1201.28,5471382,66.66666666666667,17448
525994,0.0,0.0,10.68,0.0,0,A,V,11.0,250.0,15,35.39,254.77,0,11.0,Force Sensor 3,2,346.75,-85.31,-1.94,6.81,-1500.56,2.19,0.67,0.14,-3.19,59.5,37.88,-49.75,0.73,-0.05,0.68,0.08,29,-220463104,770.31,5471396,62.5,17468
526005,0.0,0.0,11.03,0.0,0,A,V,11.0,250.0,15,35.37,247.71,0,11.0,Force Sensor 3,2,347.19,-71.31,-6.25,6.06,-1486.69,2.37,8.81,-0.62,-6.5,59.5,37.88,-49.75,0.88,-0.03,0.47,0.09,29,-232325120,99.95,5471412,66.66666666666667,17479
526019,0.0,0.0,10.15,0.0,0,A,V,11.0,250.0,15,35.72,249.72,0,11.0,Force Sensor 3,2,347.94,-40.5,-2.75,7.25,-1625.88,4.0,13.75,0.06,-12.5,59.5,37.88,-49.75,0.93,-0.02,0.35,0.1,29,-204603392,-638.84,5471424,76.92307692307692,17493
526033,0.0,0.0,9.52,0.0,0,A,V,11.0,250.0,15,35.62,244.76,0,11.0,Force Sensor 3,2,348.25,-24.81,-2.37,6.62,-1627.06,2.5,11.66,-0.68,-17.2,59.5,37.88,-49.75,0.97,-0.0,0.22,0.1,29,-214433792,-1351.08,5471435,66.66666666666667,17507
526051,0.0,0.0,8.62,0.0,0,A,V,11.0,250.0,15,35.88,237.52,0,11.0,Force Sensor 3,2,348.56,-9.38,-2.25,6.44,-1611.5,3.56,9.96,0.39,-18.41,-23.75,47.38,-62.69,0.99,0.01,0.08,0.1,29,-226689024,-1910.49,5471448,55.555555555555564,17525
526064,0.0,0.0,9.13,0.0,0,A,V,11.0,250.0,15,36.25,234.75,0,11.0,Force Sensor 3,2,348.81,6.0,-2.31,6.19,-1583.75,4.44,6.96,-0.49,-25.22,-23.75,47.38,-62.69,0.98,0.04,-0.18,0.09,29,-226525184,-2321.49,5471464,90.9090909090909,17538
526080,0.0,0.0,9.57,0.0,0,A,V,11.0,250.0,15,36.39,240.04,0,11.0,Force Sensor 3,2,349.37,37.06,-3.0,6.69,-1644.38,4.06,3.32,0.17,-23.79,-23.75,47.38,-62.69,0.89,0.06,-0.44,0.08,29,-223641600,-2549.02,5471476,55.555555555555564,17554
526096,0.0,0.0,11.06,0.0,0,A,V,11.0,250.0,15,36.13,235.15,0,11.0,Force Sensor 3,2,349.75,52.88,-4.0,5.94,-1645.94,3.44,1.69,-0.27,-25.26,-23.75,47.38,-62.69,0.82,0.07,-0.56,0.07,29,-210206720,-2595.75,5471487,62.5,17570
526112,0.0,0.0,10.89,0.0,0,A,V,11.0,250.0,15,35.89,247.54,0,11.0,Force Sensor 3,2,350.12,68.62,-6.69,6.75,-1647.06,3.06,-0.23,-0.11,-24.12,-75.87,47.38,12.06,0.74,0.08,-0.67,0.06,29,-222003200,-2342.44,5471500,66.66666666666667,17586
526129,0.0,0.0,10.97,0.0,0,A,V,11.0,250.0,15,35.77,264.86,0,11.0,Force Sensor 3,2,347.44,36.31,-177.25,6.5,-1514.5,5.62,-8.12,-0.27,-11.47,-10.0,38.19,74.37,0.19,0.1,-0.98,0.0,29,-204046336,-195.75,5471553,71.42857142857143,17603
526142,0.0,0.0,11.05,0.0,0,A,V,11.0,250.0,15,34.9,259.99,0,11.0,Force Sensor 3,2,348.06,7.06,-177.87,5.37,-1519.81,3.62,-6.88,-0.21,-5.1,-10.0,38.19,74.37,-0.06,0.1,-0.99,-0.02,29,-208240640,391.74,5471565,62.5,17616
526158,0.0,0.0,10.46,0.0,0,A,V,11.0,250.0,15,35.03,259.73,0,11.0,Force Sensor 3,2,348.37,-7.44,-177.87,4.87,-1514.81,4.44,-3.84,-0.35,-4.0,-10.0,38.19,74.37,-0.19,0.1,-0.98,-0.04,29,-209387520,897.73,5471578,62.5,17632
526171,0.0,0.0,10.43,0.0,0,A,V,11.0,250.0,15,35.14,262.07,0,11.0,Force Sensor 3,2,348.69,-21.87,-177.81,4.62,-1500.94,4.25,0.38,-0.67,0.23,74.56,32.38,17.19,-0.31,0.09,-0.95,-0.05,29,-212926464,1280.48,5471591,76.92307692307692,17645
526188,0.0,0.0,10.34,-11.67,0,A,V,11.0,250.0,15,35.01,259.9,0,11.0,Force Sensor 3,2,344.31,-50.81,-176.87,6.37,-1509.25,3.81,0.49,-0.12,1.53,74.56,32.38,17.19,-0.53,0.08,-0.84,-0.07,29,-220725248,1402.49,5471604,58.82352941176471,17662
526203,0.0,0.0,10.52,0.0,0,A,V,11.0,250.0,15,35.12,272.24,0,11.0,Force Sensor 3,2,345.44,-64.81,-175.37,5.75,-1456.19,3.12,-0.01,-0.4,-1.67,74.56,32.38,17.19,-0.63,0.07,-0.77,-0.08,29,-210206720,1253.41,5471617,66.66666666666667,17677
526217,0.0,0.0,10.32,0.0,0,A,V,11.0,250.0,15,35.1,269.63,0,11.0,Force Sensor 3,2,346.19,-78.75,-169.87,5.12,-1415.56,2.25,-0.48,0.01,-3.25,74.56,32.38,17.19,-0.72,0.06,-0.69,-0.08,29,-224264192,925.27,5471630,76.92307692307692,17691
526233,0.0,0.0,10.25,0.0,0,A,V,11.0,250.0,15,34.6,255.2,0,11.0,Force Sensor 3,2,347.12,-73.81,-7.19,5.37,-1397.75,1.44,7.72,-0.2,-4.83,45.19,39.69,-59.56,-0.79,0.05,-0.6,-0.09,29,-218464256,382.7,5471643,58.82352941176471,17707
526248,0.0,0.0,11.08,0.0,0,A,V,11.0,250.0,15,35.32,254.94,0,11.0,Force Sensor 3,2,347.5,-59.25,-4.0,7.37,-1591.75,3.62,8.25,0.21,-11.65,45.19,39.69,-59.56,-0.92,0.02,-0.37,-0.1,29,-219348992,-255.2,5471661,83.33333333333333,17722
526260,0.0,0.0,10.94,0.0,0,A,V,11.0,250.0,15,35.33,259.99,0,11.0,Force Sensor 3,2,348.19,-28.37,-2.44,7.56,-1622.31,2.12,10.62,-0.07,-16.53,45.19,39.69,-59.56,-0.96,0.01,-0.25,-0.1,29,-246349824,-978.28,5471673,62.5,17734
526278,0.0,0.0,9.75,0.0,0,A,V,11.0,250.0,15,34.97,252.42,0,11.0,Force Sensor 3,2,348.5,-12.94,-2.31,7.37,-1605.44,3.06,10.38,0.07,-17.53,45.19,39.69,-59.56,-0.99,-0.01,-0.11,-0.1,29,-211845120,-1633.88,5471682,62.5,17752
526294,0.0,0.0,8.99,0.0,0,A,V,11.0,250.0,15,35.45,259.73,0,11.0,Force Sensor 3,2,348.75,2.5,-2.31,7.75,-1612.06,3.5,10.91,-0.22,-19.59,-37.75,48.5,-54.56,-0.99,-0.02,0.02,-0.1,29,-218202112,-2160.89,5471695,58.82352941176471,17768
526311,0.0,0.0,9.04,0.0,0,A,V,11.0,250.0,15,35.08,249.55,0,11.0,Force Sensor 3,2,349.06,17.87,-2.5,7.12,-1599.31,4.69,7.52,0.24,-25.77,-37.75,48.5,-54.56,-0.95,-0.05,0.29,-0.09,29,-234913792,-2437.53,5471708,66.66666666666667,17785
526326,0.0,0.0,9.66,0.0,0,A,V,11.0,250.0,15,35.43,247.2,0,11.0,Force Sensor 3,2,349.31,33.81,-2.87,6.25,-1661.69,4.87,2.19,-0.18,-25.49,-37.75,48.5,-54.56,-0.9,-0.06,0.42,-0.08,29,-206831616,-2541.07,5471721,62.5,17800
526342,0.0,0.0,10.81,0.0,0,A,V,11.0,250.0,15,35.7,255.12,0,11.0,Force Sensor 3,2,350.0,65.56,-5.94,7.0,-1646.88,3.5,-1.36,-0.18,-24.97,-37.75,48.5,-54.56,-0.84,-0.07,0.54,-0.07,29,-209977344,-2451.18,5471734,71.42857142857143,17816
526355,0.0,0.0,11.13,0.0,0,A,V,11.0,250.0,15,35.31,247.03,0,11.0,Force Sensor 3,2,350.44,80.81,-15.5,7.31,-1603.19,3.06,-3.97,-0.18,-22.08,-74.0,46.69,27.75,-0.67,-0.09,0.74,-0.05,29,-221413376,-2133.18,5471747,62.5,17829
526368,0.0,0.0,11.5,0.0,0,A,V,11.0,250.0,15,35.71,257.55,0,11.0,Force Sensor 3,2,348.06,8.13,-177.81,5.87,-1595.75,3.06,-6.95,-0.08,-6.4,9.0,37.56,72.69,-0.07,-0.1,0.99,0.01,29,-210501632,153.8,5471801,76.92307692307692,17842
526383,0.0,0.0,10.72,0.0,0,A,V,11.0,250.0,15,35.7,252.42,0,11.0,Force Sensor 3,2,348.37,-7.12,-177.87,5.75,-1595.94,3.87,-10.3,-0.31,-5.23,9.0,37.56,72.69,0.06,-0.1,0.99,0.02,29,-210468864,705.12,5471813,62.5,17857
526399,0.0,0.0,9.98,0.0,0,A,V,11.0,250.0,15,35.44,249.98,0,11.0,Force Sensor 3,2,348.69,-22.37,-177.81,5.5,-1581.56,3.94,-4.28,-0.09,-4.72,9.0,37.56,72.69,0.32,-0.09,0.94,0.05,29,-194248704,1151.77,5471825,66.66666666666667,17873
526416,0.0,0.0,9.71,20.39,0,A,V,11.0,250.0,15,35.56,257.29,0,11.0,Force Sensor 3,2,349.0,-37.63,-177.44,6.31,-1587.06,3.81,-6.6,-0.11,-3.8,9.0,37.56,72.69,0.44,-0.08,0.89,0.06,29,-224821248,1401.53,5471838,62.5,17890
526432,0.0,0.0,10.17,0.0,0,A,V,11.0,250.0,15,35.32,272.33,0,11.0,Force Sensor 3,2,344.5,-53.19,-176.69,6.87,-1625.31,4.06,4.94,-0.94,-2.33,77.06,33.56,-2.06,0.56,-0.07,0.82,0.07,29,-219283456,1374.18,5471852,66.66666666666667,17906
526445,0.0,0.0,10.63,0.0,0,A,V,11.0,250.0,15,34.43,264.77,0,11.0,Force Sensor 3,2,346.31,-82.62,-164.37,5.37,-1525.0,3.06,9.63,0.42,-0.69,77.06,33.56,-2.06,0.66,-0.06,0.75,0.08,29,-209616896,1073.47,5471865,100.0,17919
526457,0.0,0.0,10.72,0.0,0,A,V,11.0,250.0,15,34.8,269.81,0,11.0,Force Sensor 3,2,346.81,-82.94,-16.44,6.12,-1437.69,1.62,5.58,-0.17,-3.94,77.06,33.56,-2.06,0.82,-0.04,0.56,0.09,29,-235077632,513.79,5471878,62.5,17931
526472,0.0,0.0,10.37,0.0,0,A,V,11.0,250.0,15,34.53,252.25,0,11.0,Force Sensor 3,2,347.25,-68.87,-5.56,5.69,-1481.63,1.56,10.56,0.17,-6.15,23.69,42.69,-66.75,0.88,-0.03,0.45,0.1,29,-223936512,-182.14,5471891,55.555555555555564,17946
526489,0.0,0.0,10.52,0.0,0,A,V,11.0,250.0,15,35.28,254.77,0,11.0,Force Sensor 3,2,347.94,-39.19,-2.75,6.25,-1557.31,3.12,11.84,-0.24,-11.86,23.69,42.69,-66.75,0.94,-0.02,0.34,0.1,29,-221118464,-870.0,5471904,62.5,17963
526503,0.0,0.0,9.52,0.0,0,A,V,11.0,250.0,15,35.28,259.46,0,11.0,Force Sensor 3,2,348.25,-24.44,-2.37,6.62,-1532.31,2.37,11.52,-0.63,-15.38,23.69,42.69,-66.75,0.99,0.01,0.09,0.1,29,-254935040,-1492.29,5471917,76.92307692307692,17977
526518,0.0,0.0,9.43,0.0,0,A,V,11.0,250.0,15,35.04,254.51,0,11.0,Force Sensor 3,2,348.56,-9.63,-2.25,7.44,-1558.19,3.44,8.74,0.24,-19.35,23.69,42.69,-66.75,0.99,0.02,-0.04,0.1,29,-229441536,-2043.23,5471932,62.5,17992
526536,0.0,0.0,9.18,0.0,0,A,V,11.0,250.0,15,34.88,259.64,0,11.0,Force Sensor 3,2,349.06,20.31,-2.5,6.62,-1566.38,3.69,6.62,0.01,-24.9,-56.38,49.56,-38.38,0.98,0.04,-0.17,0.09,29,-223805440,-2419.61,5471943,62.5,18010
526548,0.0,0.0,9.5,0.0,0,A,V,11.0,250.0,15,35.02,259.9,0,11.0,Force Sensor 3,2,349.37,36.06,-3.0,6.62,-1639.5,4.31,3.8,-0.02,-25.04,-56.38,49.56,-38.38,0.9,0.06,-0.43,0.08,29,-224165888,-2589.76,5471956,83.33333333333333,18022
526565,0.0,0.0,9.91,0.0,0,A,V,11.0,250.0,15,35.0,261.89,0,11.0,Force Sensor 3,2,349.69,51.88,-3.94,5.87,-1645.69,4.12,0.56,-0.25,-25.49,-56.38,49.56,-38.38,0.83,0.07,-0.55,0.07,29,-215547904,-2538.33,5471969,58.82352941176471,18039
526581,0.0,0.0,10.38,0.0,0,A,V,11.0,250.0,15,34.9,257.64,0,11.0,Force Sensor 3,2,350.5,82.81,-20.0,7.87,-1604.31,3.19,-5.49,0.09,-22.97,-56.38,49.56,-38.38,0.74,0.08,-0.66,0.06,29,-218464256,-2187.5,5471984,62.5,18055
526593,0.0,0.0,10.43,0.0,0,A,V,11.0,250.0,15,35.1,252.07,0,11.0,Force Sensor 3,2,351.06,81.12,-164.12,8.88,-1581.81,4.56,-8.14,-0.38,-21.83,-64.19,43.06,48.25,0.65,0.09,-0.75,0.05,29,-201424896,-1718.18,5471995,83.33333333333333,18067
526608,0.0,0.0,11.08,0.0,0,A,V,11.0,250.0,15,35.23,242.07,0,11.0,Force Sensor 3,2,351.81,66.37,-174.12,6.19,-1557.81,4.19,-9.08,0.11,-18.11,-64.19,43.06,48.25,0.44,0.1,-0.89,0.03,29,-211845120,-1189.07,5472008,55.555555555555564,18082
