Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
77449,0,0,5.02,0.0,0,A,V,24.0,250,15,34.63,269.81,0,24.0,Force Sensor 3,2,357.81,52.88,-4.56,7.81,-1561.06,3.87,-3.22,-0.22,-24.04,-53.0,50.88,-44.19,-0.83,-0.04,0.56,-0.01,29,-215318528,-1677.81,4923021,66.66666666666667,4521
77465,0,0,5.69,0.0,0,A,V,24.0,250,15,34.76,259.64,0,24.0,Force Sensor 3,2,358.69,82.06,-20.56,6.31,-1523.25,3.75,-9.2,-0.32,-23.05,-69.87,46.75,39.38,-0.75,-0.04,0.66,-0.01,29,-229507072,-1453.41,4923032,76.92307692307692,4537
77478,0,0,5.94,0.0,0,A,V,24.0,250,15,34.87,252.07,0,24.0,Force Sensor 3,2,359.31,82.06,-159.5,6.62,-1536.19,2.75,-3.81,-0.2,-21.92,-69.87,46.75,39.38,-0.66,-0.04,0.75,-0.0,29,-200343552,-1006.75,4923045,62.5,4550
77493,0,0,6.32,0.0,0,A,V,24.0,250,15,35.25,247.12,0,24.0,Force Sensor 3,2,0.13,67.87,-172.81,7.69,-1513.25,3.62,-12.85,0.2,-15.45,-69.87,46.75,39.38,-0.45,-0.04,0.89,0.01,29,-228884480,-507.92,4923058,66.66666666666667,4565
77511,0,0,6.42,0.0,0,A,V,24.0,250,15,35.61,239.72,0,24.0,Force Sensor 3,2,355.19,38.38,-176.69,5.25,-1555.69,3.25,-10.21,-0.52,-13.77,-69.87,46.75,39.38,-0.33,-0.04,0.94,0.01,29,-209027072,-28.77,4923073,58.82352941176471,4583
77524,0,0,5.37,0.0,0,A,V,24.0,250,15,35.87,234.67,0,24.0,Force Sensor 3,2,355.56,23.12,-177.25,5.31,-1584.0,4.81,-13.9,-0.11,-9.89,18.19,36.56,70.19,-0.2,-0.04,0.98,0.01,29,-211025920,501.93,4923084,83.33333333333333,4596
77539,0,0,5.3,0.0,0,A,V,24.0,250,15,36.13,239.88,0,24.0,Force Sensor 3,2,357.12,-39.88,-176.94,7.0,-1675.88,5.25,1.51,-0.05,-2.47,18.19,36.56,70.19,0.34,-0.02,0.94,0.03,29,-201424896,1552.06,4923120,55.555555555555564,4611
77556,0,0,5.25,0.0,0,A,V,24.0,250,15,35.88,232.46,0,24.0,Force Sensor 3,2,352.06,-55.88,-175.87,7.19,-1671.81,2.56,1.19,-0.26,-3.27,77.75,34.5,-10.25,0.47,-0.02,0.88,0.03,29,-218038272,1792.12,4923129,66.66666666666667,4628
77569,0,0,5.47,0.0,0,A,V,24.0,250,15,35.77,242.32,0,24.0,Force Sensor 3,2,353.25,-71.5,-172.75,5.62,-1629.69,2.31,6.97,0.1,-2.91,77.75,34.5,-10.25,0.58,-0.01,0.81,0.03,29,-207159296,1669.59,4923143,71.42857142857143,4641
77584,0,0,6.04,0.0,0,A,V,24.0,250,15,35.77,242.4,0,24.0,Force Sensor 3,2,354.06,-85.94,-177.69,5.81,-1556.88,3.19,8.89,0.04,-1.91,77.75,34.5,-10.25,0.77,-0.0,0.63,0.04,29,-221741056,1386.47,4923155,62.5,4656
77600,0,0,5.9,0.0,0,A,V,24.0,250,15,35.77,239.72,0,24.0,Force Sensor 3,2,354.62,-78.44,-11.69,6.75,-1518.69,1.56,8.49,0.09,-7.02,77.75,34.5,-10.25,0.85,0.0,0.53,0.04,29,-221118464,908.51,4923167,66.66666666666667,4672
77613,0,0,6.28,0.0,0,A,V,24.0,250,15,35.91,242.24,0,24.0,Force Sensor 3,2,355.06,-63.94,-5.37,5.75,-1521.69,3.62,8.49,0.09,-7.02,77.75,34.5,-10.25,0.85,0.0,0.53,0.04,29,-206733312,282.31,4923176,76.92307692307692,4685
77628,0,0,5.71,0.0,0,A,V,24.0,250,15,35.79,252.5,0,24.0,Force Sensor 3,2,355.5,-49.25,-3.69,5.5,-1530.44,2.75,11.05,0.07,-9.32,13.19,45.75,-68.56,0.95,0.01,0.3,0.03,29,-214335488,-323.62,4923192,58.82352941176471,4700
77646,0,0,5.07,0.0,0,A,V,24.0,250,15,35.28,257.64,0,24.0,Force Sensor 3,2,356.19,-20.62,-2.69,7.25,-1476.69,2.44,12.84,-0.09,-13.84,13.19,45.75,-68.56,1.0,0.02,0.06,0.03,29,-228687872,-862.38,4923204,83.33333333333333,4718
77658,0,0,4.67,0.0,0,A,V,24.0,250,15,35.02,259.9,0,24.0,Force Sensor 3,2,356.5,-6.56,-2.62,5.69,-1466.06,3.19,13.99,0.1,-17.3,13.19,45.75,-68.56,1.0,0.03,-0.06,0.03,29,-218300416,-1303.58,4923216,58.82352941176471,4730
77674,0,0,4.36,0.0,0,A,V,24.0,250,15,34.64,262.6,0,24.0,Force Sensor 3,2,356.75,7.31,-2.69,6.12,-1443.88,4.0,6.7,-0.05,-20.09,13.19,45.75,-68.56,0.98,0.03,-0.19,0.02,29,-202539008,-1617.59,4923229,62.5,4746
77690,0,0,4.5,0.13,0,A,V,24.0,250,15,34.75,274.67,0,24.0,Force Sensor 3,2,357.06,21.5,-2.87,5.06,-1476.13,2.56,2.64,-0.34,-23.97,-63.56,49.5,-29.19,0.95,0.03,-0.31,0.02,29,-220659712,-1824.7,4923240,66.66666666666667,4762
77706,0,0,5.82,0.0,0,A,V,24.0,250,15,34.14,257.12,0,24.0,Force Sensor 3,2,357.75,49.88,-4.31,7.12,-1473.06,3.31,1.56,-0.21,-22.61,-63.56,49.5,-29.19,0.91,0.04,-0.42,0.02,29,-234029056,-1761.21,4923254,62.5,4778
77719,0,0,6.02,0.0,0,A,V,24.0,250,15,35.01,271.96,0,24.0,Force Sensor 3,2,358.12,63.94,-6.37,7.25,-1468.31,3.44,-3.9,-0.16,-23.24,-63.56,49.5,-29.19,0.78,0.04,-0.63,0.01,29,-213319680,-1585.28,4923267,76.92307692307692,4791
77735,0,0,6.02,0.0,0,A,V,24.0,250,15,34.74,254.16,0,24.0,Force Sensor 3,2,358.56,77.75,-13.19,6.37,-1449.06,3.56,-7.98,-0.18,-22.18,-61.5,44.25,51.69,0.69,0.04,-0.72,0.01,29,-202571776,-1309.57,4923280,55.555555555555564,4807
77751,0,0,6.33,-0.18,0,A,V,24.0,250,15,35.14,257.29,0,24.0,Force Sensor 3,2,359.81,73.37,-170.37,6.69,-1458.13,3.25,-12.43,-0.11,-18.61,-61.5,44.25,51.69,0.6,0.04,-0.8,0.0,29,-206667776,-838.97,4923293,66.66666666666667,4823
77769,0,0,5.33,0.0,0,A,V,24.0,250,15,35.48,244.85,0,24.0,Force Sensor 3,2,0.75,59.5,-174.69,7.12,-1454.75,3.25,-11.62,-0.17,-15.61,-61.5,44.25,51.69,0.38,0.04,-0.92,-0.01,29,-192413696,-374.0,4923306,62.5,4841
77784,0,0,5.36,0.0,0,A,V,24.0,250,15,35.6,239.39,0,24.0,Force Sensor 3,2,2.37,45.06,-176.25,5.62,-1502.81,2.87,-12.36,0.04,-11.52,-61.5,44.25,51.69,0.26,0.04,-0.96,-0.01,29,-231505920,111.51,4923319,76.92307692307692,4856
77797,0,0,5.4,0.0,0,A,V,24.0,250,15,35.88,242.65,0,24.0,Force Sensor 3,2,351.12,-47.63,-176.56,7.44,-1680.31,3.81,0.27,0.23,-1.79,30.75,34.0,66.25,-0.53,0.02,-0.85,-0.03,29,-218038272,1788.33,4923378,58.82352941176471,4869
77814,0,0,5.72,0.0,0,A,V,24.0,250,15,35.72,240.04,0,24.0,Force Sensor 3,2,352.69,-63.38,-174.87,5.44,-1593.31,3.06,7.48,-0.12,-3.25,76.06,35.75,-19.69,-0.63,0.01,-0.77,-0.03,29,-209420288,1614.95,4923389,83.33333333333333,4886
77825,0,0,6.16,0.0,0,A,V,24.0,250,15,35.86,237.43,0,24.0,Force Sensor 3,2,354.37,-85.5,-2.25,6.69,-1561.63,2.12,8.27,-0.19,-3.54,76.06,35.75,-19.69,-0.73,0.01,-0.68,-0.04,29,-216236032,1289.09,4923402,66.66666666666667,4897
77842,0,0,5.89,-13.11,0,A,V,24.0,250,15,36.12,229.94,0,24.0,Force Sensor 3,2,354.87,-70.56,-7.06,6.69,-1604.25,2.62,10.77,0.03,-7.59,76.06,35.75,-19.69,-0.81,0.0,-0.58,-0.04,29,-218103808,745.56,4923413,55.555555555555564,4914
77858,0,0,6.3,0.0,0,A,V,24.0,250,15,36.39,227.49,0,24.0,Force Sensor 3,2,355.31,-55.19,-4.19,5.5,-1609.56,3.81,12.75,-0.33,-9.52,76.06,35.75,-19.69,-0.94,-0.01,-0.34,-0.03,29,-250183680,77.42,4923426,66.66666666666667,4930
77875,0,0,6.03,0.0,0,A,V,24.0,250,15,36.52,237.35,0,24.0,Force Sensor 3,2,355.75,-39.94,-3.19,6.06,-1587.44,2.44,12.14,-0.21,-13.87,3.25,46.38,-68.25,-0.98,-0.02,-0.22,-0.03,29,-217907200,-530.81,4923436,76.92307692307692,4947
77887,0,0,4.86,0.0,0,A,V,24.0,250,15,35.41,247.29,0,24.0,Force Sensor 3,2,356.06,-25.06,-2.75,6.81,-1532.0,2.94,12.5,-0.31,-18.03,3.25,46.38,-68.25,-1.0,-0.02,-0.09,-0.03,29,-251559936,-1069.95,4923449,62.5,4959
77900,0,0,4.66,-0.02,0,A,V,24.0,250,15,35.54,262.16,0,24.0,Force Sensor 3,2,356.69,4.0,-2.62,5.69,-1491.13,4.06,7.94,-0.09,-20.39,3.25,46.38,-68.25,-1.0,-0.02,0.03,-0.03,29,-217612288,-1453.36,4923462,76.92307692307692,4972
77916,0,0,4.54,0.0,0,A,V,24.0,250,15,34.79,257.03,0,24.0,Force Sensor 3,2,357.0,18.5,-2.81,6.69,-1509.63,4.0,9.43,0.25,-22.98,3.25,46.38,-68.25,-0.96,-0.03,0.28,-0.02,29,-215613440,-1722.66,4923475,58.82352941176471,4988
77932,0,0,4.64,0.0,0,A,V,24.0,250,15,35.04,257.03,0,24.0,Force Sensor 3,2,357.31,32.94,-3.25,5.12,-1502.06,2.87,3.44,-0.4,-24.21,-69.5,49.0,-17.37,-0.92,-0.03,0.4,-0.02,29,-223870976,-1838.06,4923488,66.66666666666667,5004
77949,0,0,5.93,0.0,0,A,V,24.0,250,15,34.52,257.29,0,24.0,Force Sensor 3,2,358.06,61.38,-5.81,7.12,-1471.69,3.56,-2.4,-0.17,-23.02,-69.5,49.0,-17.37,-0.86,-0.04,0.51,-0.01,29,-223838208,-1684.78,4923501,62.5,5021
77963,0,0,5.94,0.0,0,A,V,24.0,250,15,35.01,266.93,0,24.0,Force Sensor 3,2,358.44,74.94,-10.81,7.12,-1425.13,3.94,-6.15,-0.28,-22.33,-69.5,49.0,-17.37,-0.79,-0.04,0.61,-0.01,29,-215056384,-1455.03,4923516,62.5,5035
77978,0,0,6.22,0.0,0,A,V,24.0,250,15,34.52,267.65,0,24.0,Force Sensor 3,2,358.94,87.0,-2.75,6.06,-1422.94,2.5,-4.34,-0.23,-21.04,-48.69,43.5,62.75,-0.63,-0.04,0.78,-0.0,29,-213778432,-1134.01,4923527,66.66666666666667,5050
77993,0,0,6.31,0.0,0,A,V,24.0,250,15,34.89,261.98,0,24.0,Force Sensor 3,2,359.56,77.25,-167.44,5.69,-1395.31,2.81,-7.88,-0.33,-17.52,-48.69,43.5,62.75,-0.53,-0.04,0.85,0.0,29,-221577216,-668.72,4923540,71.42857142857143,5065
78009,0,0,5.46,0.0,0,A,V,24.0,250,15,34.75,249.72,0,24.0,Force Sensor 3,2,1.62,50.63,-175.81,6.06,-1415.44,2.12,-13.97,-0.35,-13.5,-48.69,43.5,62.75,-0.43,-0.04,0.9,0.01,29,-227737600,-220.69,4923553,62.5,5081
78023,0,0,5.23,0.0,0,A,V,24.0,250,15,35.36,252.16,0,24.0,Force Sensor 3,2,355.25,36.5,-176.75,5.25,-1471.81,4.0,-11.9,0.02,-11.32,-48.69,43.5,62.75,-0.19,-0.04,0.98,0.02,29,-201752576,257.02,4923569,83.33333333333333,5095
78039,0,0,5.35,0.0,0,A,V,11.0,250,15,35.24,239.55,0,11.0,Force Sensor 3,2,351.94,-54.81,-176.0,6.19,-1619.0,2.87,-0.16,0.7,-2.77,45.06,34.0,57.56,0.46,-0.02,0.89,0.03,29,-213843968,1777.73,4923622,55.555555555555564,5111
78056,0,0,5.31,6.57,0,A,V,11.0,250,15,35.36,245.01,0,11.0,Force Sensor 3,2,353.12,-70.06,-173.25,5.19,-1585.88,2.25,4.55,-0.57,-2.3,73.56,35.5,-28.0,0.57,-0.01,0.82,0.03,29,-218497024,1554.53,4923631,62.5,5128
78072,0,0,6.08,0.0,0,A,V,11.0,250,15,35.61,239.72,0,11.0,Force Sensor 3,2,353.94,-84.56,-177.69,5.94,-1549.38,2.25,4.45,-0.23,-3.42,73.56,35.5,-28.0,0.68,-0.01,0.74,0.04,29,-208830464,1196.51,4923644,62.5,5144
78085,0,0,6.07,0.0,0,A,V,11.0,250,15,35.88,224.73,0,11.0,Force Sensor 3,2,354.56,-79.37,-12.69,6.62,-1584.94,2.69,8.26,0.15,-9.58,73.56,35.5,-28.0,0.85,0.0,0.53,0.04,29,-212107264,619.17,4923662,76.92307692307692,5157
78099,0,0,6.31,0.0,0,A,V,11.0,250,15,36.64,224.96,0,11.0,Force Sensor 3,2,355.5,-48.25,-3.62,6.0,-1639.63,3.25,11.22,0.01,-11.14,73.56,35.5,-28.0,0.91,0.01,0.41,0.04,29,-233373696,-53.72,4923671,58.82352941176471,5171
78116,0,0,5.61,0.0,0,A,V,11.0,250,15,37.28,220.05,0,11.0,Force Sensor 3,2,355.87,-32.81,-2.94,7.0,-1607.88,2.44,12.68,-0.49,-15.89,-5.0,47.56,-68.25,0.96,0.01,0.28,0.03,29,-232751104,-664.21,4923683,66.66666666666667,5188
78129,0,0,5.14,0.0,0,A,V,11.0,250,15,36.92,232.54,0,11.0,Force Sensor 3,2,356.25,-17.56,-2.69,8.0,-1584.25,2.56,11.45,0.12,-17.48,-5.0,47.56,-68.25,1.0,0.02,0.03,0.03,29,-249364480,-1191.4,4923696,76.92307692307692,5201
78145,0,0,4.59,0.0,0,A,V,11.0,250,15,36.3,232.3,0,11.0,Force Sensor 3,2,356.56,-2.75,-2.62,6.44,-1529.63,4.44,7.07,0.39,-23.46,-5.0,47.56,-68.25,0.99,0.03,-0.1,0.03,29,-215646208,-1533.88,4923712,58.82352941176471,5217
78162,0,0,4.59,0.0,0,A,V,11.0,250,15,35.81,247.37,0,11.0,Force Sensor 3,2,357.19,26.75,-3.06,5.75,-1546.94,3.62,6.12,-0.36,-23.4,-5.0,47.56,-68.25,0.97,0.03,-0.23,0.02,29,-211714048,-1783.05,4923723,66.66666666666667,5234
78178,0,0,5.04,0.0,0,A,V,11.0,250,15,35.58,247.37,0,11.0,Force Sensor 3,2,357.5,41.38,-3.69,5.87,-1522.13,2.44,3.01,-0.1,-25.0,-73.5,49.75,-8.38,0.93,0.03,-0.35,0.02,29,-216727552,-1856.63,4923736,76.92307692307692,5250
78191,0,0,5.53,0.0,0,A,V,11.0,250,15,35.58,257.29,0,11.0,Force Sensor 3,2,357.87,55.88,-4.94,6.81,-1452.0,3.12,-3.6,-0.31,-23.12,-73.5,49.75,-8.38,0.82,0.04,-0.57,0.01,29,-216858624,-1707.87,4923752,58.82352941176471,5263
78208,0,0,5.92,6.66,0,A,V,11.0,250,15,35.58,257.38,0,11.0,Force Sensor 3,2,358.75,83.06,-23.75,6.56,-1418.38,3.56,-7.07,-0.44,-21.61,-73.5,49.75,-8.38,0.66,0.04,-0.75,0.0,29,-210173952,-1379.49,4923764,62.5,5280
78224,0,0,5.72,0.0,0,A,V,11.0,250,15,35.07,259.9,0,11.0,Force Sensor 3,2,359.31,82.37,-158.62,7.06,-1388.88,2.69,-5.27,-0.03,-18.15,-73.5,49.75,-8.38,0.57,0.04,-0.82,-0.0,29,-212303872,-937.25,4923775,66.66666666666667,5296
78235,0,0,5.81,0.0,0,A,V,11.0,250,15,34.94,247.29,0,11.0,Force Sensor 3,2,0.0,69.87,-172.06,6.69,-1330.44,3.31,-11.27,-0.59,-15.28,-39.19,41.25,70.25,0.48,0.04,-0.88,-0.0,29,-214827008,-543.93,4923788,76.92307692307692,5307
78248,0,0,5.96,0.0,0,A,V,11.0,250,15,35.57,257.55,0,11.0,Force Sensor 3,2,355.0,44.56,-176.31,5.19,-1327.63,2.75,-11.9,-0.52,-11.4,-39.19,41.25,70.25,0.38,0.04,-0.92,-0.01,29,-209747968,-141.92,4923803,76.92307692307692,5320
78264,0,0,5.36,0.0,0,A,V,11.0,250,15,35.05,242.32,0,11.0,Force Sensor 3,2,355.37,31.31,-177.0,5.0,-1377.06,3.44,-14.34,-0.38,-8.68,-39.19,41.25,70.25,0.15,0.04,-0.99,-0.02,29,-194641920,300.24,4923815,52.631578947368425,5336
78281,0,0,5.2,0.0,0,A,V,11.0,250,15,35.81,242.32,0,11.0,Force Sensor 3,2,355.69,17.5,-177.37,4.0,-1433.38,4.06,-11.55,-0.62,-7.1,-39.19,41.25,70.25,0.03,0.03,-1.0,-0.02,29,-205029376,812.56,4923827,71.42857142857143,5353
78298,0,0,5.02,0.0,0,A,V,11.0,250,15,35.83,239.96,0,11.0,Force Sensor 3,2,352.0,-55.63,-175.94,5.12,-1558.5,2.31,0.22,-0.45,-3.04,52.69,33.56,52.38,-0.58,0.01,-0.82,-0.03,29,-216498176,1719.98,4923873,76.92307692307692,5370
78309,0,0,5.1,0.0,0,A,V,11.0,250,15,35.95,237.27,0,11.0,Force Sensor 3,2,353.19,-70.25,-173.19,5.5,-1529.13,1.62,4.69,0.25,0.29,71.69,36.69,-32.38,-0.67,0.01,-0.74,-0.04,29,-218726400,1545.91,4923886,71.42857142857143,5381
78325,0,0,5.51,0.0,0,A,V,11.0,250,15,36.34,230.01,0,11.0,Force Sensor 3,2,353.94,-84.19,-177.69,6.06,-1535.88,1.81,10.21,-0.13,-5.46,71.69,36.69,-32.38,-0.76,0.0,-0.65,-0.04,29,-231473152,1205.85,4923899,55.555555555555564,5397
78341,0,0,5.97,0.0,0,A,V,11.0,250,15,36.47,227.64,0,11.0,Force Sensor 3,2,355.06,-65.44,-5.62,7.69,-1556.31,2.81,9.42,0.38,-7.42,71.69,36.69,-32.38,-0.84,-0.0,-0.54,-0.04,29,-227213312,738.98,4923912,66.66666666666667,5413
78358,0,0,6.32,0.0,0,A,V,11.0,250,15,37.39,219.9,0,11.0,Force Sensor 3,2,355.5,-50.31,-3.75,6.75,-1577.63,3.06,16.1,0.13,-11.91,71.69,36.69,-32.38,-0.9,-0.01,-0.43,-0.04,29,-209846272,159.98,4923921,62.5,5430
78371,0,0,5.78,0.0,0,A,V,11.0,250,15,37.02,220.05,0,11.0,Force Sensor 3,2,355.87,-35.44,-3.0,6.12,-1547.31,2.0,11.02,-0.32,-14.17,-4.69,46.5,-67.06,-0.98,-0.02,-0.18,-0.03,29,-274137088,-480.87,4923934,71.42857142857143,5443
78387,0,0,5.13,0.0,0,A,V,11.0,250,15,37.03,224.88,0,11.0,Force Sensor 3,2,356.19,-20.75,-2.69,7.25,-1529.25,3.25,13.14,0.14,-14.96,-4.69,46.5,-67.06,-1.0,-0.02,-0.06,-0.03,29,-239370240,-1026.48,4923946,62.5,5459
78400,0,0,4.2,0.0,0,A,V,11.0,250,15,36.8,225.04,0,11.0,Force Sensor 3,2,356.5,-6.25,-2.56,6.62,-1495.81,4.19,7.61,-0.35,-20.7,-4.69,46.5,-67.06,-1.0,-0.03,0.07,-0.03,29,-221052928,-1427.43,4923959,76.92307692307692,5472
78415,0,0,4.02,0.0,0,A,V,11.0,250,15,36.81,240.04,0,11.0,Force Sensor 3,2,357.06,22.62,-2.94,6.12,-1512.88,3.75,9.6,0.07,-22.81,-4.69,46.5,-67.06,-0.98,-0.03,0.2,-0.02,29,-226459648,-1661.04,4923970,58.82352941176471,5487
78431,0,0,5.02,0.0,0,A,V,11.0,250,15,35.81,245.01,0,11.0,Force Sensor 3,2,357.37,36.81,-3.37,5.69,-1476.44,3.25,2.3,-0.07,-24.44,-72.0,50.5,-10.69,-0.9,-0.04,0.43,-0.02,29,-204701696,-1769.19,4923983,71.42857142857143,5503
78448,0,0,5.76,0.0,0,A,V,11.0,250,15,35.82,249.55,0,11.0,Force Sensor 3,2,357.75,50.94,-4.37,6.75,-1470.63,2.75,3.94,-0.05,-22.42,-72.0,50.5,-10.69,-0.84,-0.04,0.53,-0.01,29,-204341248,-1764.24,4923996,58.82352941176471,5520
78465,0,0,6.08,2.29,0,A,V,11.0,250,15,35.82,254.68,0,11.0,Force Sensor 3,2,358.12,64.62,-6.5,6.25,-1382.19,3.31,-7.22,-0.35,-21.48,-72.0,50.5,-10.69,-0.78,-0.04,0.63,-0.01,29,-214794240,-1574.21,4924009,66.66666666666667,5537
78478,0,0,6.08,2.29,0,A,V,11.0,250,15,35.33,257.55,0,11.0,Force Sensor 3,2,359.06,86.81,-177.19,6.31,-1398.19,2.75,-3.95,-0.39,-20.48,-72.0,50.5,-10.69,-0.7,-0.04,0.72,-0.01,29,-217677824,-1204.43,4924023,66.66666666666667,5550
78491,0,0,5.73,0.0,0,A,V,11.0,250,15,35.19,244.6,0,11.0,Force Sensor 3,2,359.69,75.19,-169.25,6.25,-1347.81,3.0,-9.93,-0.32,-17.32,-43.5,42.75,66.19,-0.52,-0.04,0.85,0.0,29,-205881344,-773.76,4924035,83.33333333333333,5563
78505,0,0,5.63,0.0,0,A,V,11.0,250,15,35.84,249.72,0,11.0,Force Sensor 3,2,0.5,62.5,-174.19,5.87,-1324.81,3.06,-13.49,-0.29,-11.7,-43.5,42.75,66.19,-0.42,-0.04,0.9,0.01,29,-208207872,-343.49,4924048,62.5,5577
78522,0,0,5.14,0.0,0,A,V,11.0,250,15,35.58,237.43,0,11.0,Force Sensor 3,2,355.19,37.13,-176.75,4.75,-1333.94,3.19,-13.36,-0.36,-8.84,-43.5,42.75,66.19,-0.32,-0.04,0.95,0.01,29,-207585280,73.7,4924061,58.82352941176471,5594
78539,0,0,5.07,-6.61,0,A,V,11.0,250,15,35.83,239.8,0,11.0,Force Sensor 3,2,351.0,-46.69,-176.62,5.94,-1551.25,3.06,3.8,-0.51,0.85,75.06,35.38,-23.37,0.51,-0.02,0.86,0.03,29,-214958080,1716.54,4924130,66.66666666666667,5611
78555,0,0,5.3,0.0,0,A,V,11.0,250,15,36.09,247.54,0,11.0,Force Sensor 3,2,353.5,-75.44,-170.81,5.0,-1485.75,2.06,9.15,0.05,0.13,75.06,35.38,-23.37,0.61,-0.01,0.79,0.03,29,-218791936,1438.66,4924141,62.5,5627
78568,0,0,5.37,0.0,0,A,V,11.0,250,15,35.71,242.65,0,11.0,Force Sensor 3,2,354.19,-87.69,-177.69,5.44,-1476.94,2.5,2.06,-0.28,-3.51,75.06,35.38,-23.37,0.79,-0.0,0.61,0.04,29,-209420288,1006.85,4924153,66.66666666666667,5640
78583,0,0,5.45,0.0,0,A,V,11.0,250,15,35.99,232.46,0,11.0,Force Sensor 3,2,354.75,-74.94,-8.94,6.5,-1555.06,1.62,10.38,-0.03,-5.73,75.06,35.38,-23.37,0.86,0.0,0.5,0.04,29,-225247232,499.7,4924166,66.66666666666667,5655
78601,0,0,5.69,0.0,0,A,V,11.0,250,15,36.48,235.07,0,11.0,Force Sensor 3,2,355.19,-60.0,-4.75,6.69,-1561.13,4.06,12.47,-0.1,-7.3,5.87,46.19,-69.06,0.92,0.01,0.39,0.04,29,-219971584,-86.01,4924179,62.5,5673
78613,0,0,6.11,0.0,0,A,V,11.0,250,15,36.35,222.58,0,11.0,Force Sensor 3,2,355.94,-30.75,-2.87,7.19,-1502.69,2.25,10.45,-0.41,-14.01,5.87,46.19,-69.06,0.96,0.01,0.27,0.03,29,-228294656,-654.11,4924192,76.92307692307692,5685
78629,0,0,5.74,0.0,0,A,V,11.0,250,15,36.99,222.28,0,11.0,Force Sensor 3,2,356.25,-16.31,-2.62,6.81,-1501.75,3.31,15.73,-0.09,-16.75,5.87,46.19,-69.06,1.0,0.02,0.02,0.03,29,-249528320,-1188.09,4924205,58.82352941176471,5701
78645,0,0,5.3,0.0,0,A,V,11.0,250,15,36.78,224.96,0,11.0,Force Sensor 3,2,356.56,-2.19,-2.62,5.37,-1464.81,2.75,6.03,-0.09,-20.72,5.87,46.19,-69.06,0.99,0.03,-0.11,0.03,29,-214335488,-1537.51,4924218,66.66666666666667,5717
78661,0,0,4.47,0.0,0,A,V,11.0,250,15,36.91,227.72,0,11.0,Force Sensor 3,2,356.87,12.19,-2.75,4.94,-1530.88,5.06,8.22,0.03,-22.85,-67.25,49.38,-23.0,0.97,0.03,-0.23,0.02,29,-220626944,-1713.63,4924231,62.5,5733
78675,0,0,3.97,0.0,0,A,V,11.0,250,15,36.78,237.52,0,11.0,Force Sensor 3,2,357.5,41.38,-3.62,6.69,-1507.0,3.12,2.15,-0.09,-24.54,-67.25,49.38,-23.0,0.93,0.03,-0.35,0.02,29,-228425728,-1746.25,4924244,71.42857142857143,5747
78691,0,0,4.63,0.0,0,A,V,11.0,250,15,36.17,249.89,0,11.0,Force Sensor 3,2,357.87,55.81,-4.94,6.62,-1499.0,2.87,4.6,0.08,-22.76,-67.25,49.38,-23.0,0.82,0.04,-0.57,0.01,29,-216268800,-1629.92,4924257,66.66666666666667,5763
78703,0,0,5.62,0.0,0,A,V,11.0,250,15,35.69,244.93,0,11.0,Force Sensor 3,2,358.25,69.62,-8.0,6.12,-1446.56,3.0,-3.07,-0.17,-22.13,-67.25,49.38,-23.0,0.74,0.04,-0.67,0.01,29,-218857472,-1402.77,4924273,83.33333333333333,5775
78719,0,0,5.98,0.0,0,A,V,11.0,250,15,35.94,254.94,0,11.0,Force Sensor 3,2,359.31,82.0,-159.69,5.69,-1423.25,2.37,-7.81,-0.17,-18.87,-54.06,43.06,59.06,0.57,0.04,-0.82,-0.0,29,-221216768,-1046.91,4924283,62.5,5791
78735,0,0,6.38,0.0,0,A,V,11.0,250,15,35.43,254.86,0,11.0,Force Sensor 3,2,0.06,69.0,-172.44,6.37,-1385.19,4.0,-11.33,-0.3,-16.7,-54.06,43.06,59.06,0.47,0.04,-0.88,-0.0,29,-211058688,-619.7,4924296,62.5,5807
78752,0,0,6.2,0.0,0,A,V,11.0,250,15,34.95,267.2,0,11.0,Force Sensor 3,2,1.12,55.81,-175.25,5.37,-1367.31,3.44,-14.32,0.05,-9.75,-54.06,43.06,59.06,0.37,0.04,-0.93,-0.01,29,-216039424,-163.15,4924309,58.82352941176471,5824
78765,0,0,4.65,0.0,0,A,V,11.0,250,15,34.8,254.6,0,11.0,Force Sensor 3,2,355.44,29.5,-177.06,5.25,-1373.81,2.44,-10.44,-0.42,-7.73,-54.06,43.06,59.06,0.26,0.04,-0.97,-0.01,29,-233177088,277.57,4924323,83.33333333333333,5837
78779,0,0,4.62,0.0,0,A,V,11.0,250,15,35.43,254.77,0,11.0,Force Sensor 3,2,355.75,16.12,-177.37,4.75,-1386.38,2.69,-12.01,-0.37,-6.2,40.0,34.75,61.06,0.14,0.04,-0.99,-0.02,29,-200212480,741.45,4924335,58.82352941176471,5851
