Time, Force Sensor 1,Force Sensor 2,Force Sensor 3,Force Sensor 4,Command,Anomaly?,Anomaly Mode,Attribute,Desired Speed,Desired R,Shaft Control Effort,Actual Speed,ToolHeadNo,Merged Attribute,Force Sensor Number,Anomaly Mode Encode,Orient. x,Orient. y,Orient. z,AngVel x,AngVel y,AngVel z,LinAcc. x,LinAcc. y,LinAcc. z,Mag. x ,Mag. y,Mag. z, Quat. w, Quat. x, Quat. y, Quat. z,Temp,Audio,Strain Gage,MCU Time,Sample Freq,Rel Time
30859,0.0,0.0,0.58,0.0,0,M,M,M,250.0,15,36.31,220.05,0,0.58,Force Sensor 3,1,358.56,-50.13,-3.12,5.31,-1306.19,1.44,3.95,0.45,-7.54,77.56,32.56,1.56,0.95,0.02,0.32,0.01,30,-220266496,809.26,36594,62.5,3568
30876,0.0,0.0,0.57,0.0,0,M,M,M,250.0,15,35.97,227.33,0,0.57,Force Sensor 3,1,359.06,-25.06,-2.31,5.19,-1296.19,3.37,3.23,-0.08,-8.43,77.56,32.56,1.56,0.98,0.02,0.22,0.01,30,-219938816,695.54,36605,62.5,3585
30890,0.0,0.0,0.42,0.0,0,M,M,M,250.0,15,35.99,219.9,0,0.42,Force Sensor 3,1,359.31,-12.31,-2.19,5.31,-1320.75,1.69,-1.7,-0.02,-9.67,39.88,39.06,-61.56,0.99,0.02,0.11,0.01,30,-216334336,472.61,36618,71.42857142857143,3599
30903,0.0,0.0,0.5,0.0,0,M,M,M,250.0,15,36.38,215.07,0,0.5,Force Sensor 3,1,359.5,0.69,-2.19,5.44,-1359.31,2.62,2.49,-0.17,-9.6,39.88,39.06,-61.56,0.99,0.02,-0.12,0.0,30,-214695936,241.95,36634,76.92307692307692,3612
30921,0.0,0.0,0.35,0.0,0,M,M,M,250.0,15,37.04,204.81,0,0.35,Force Sensor 3,1,0.0,27.44,-2.62,5.44,-1385.19,2.31,3.87,-0.15,-11.06,39.88,39.06,-61.56,0.97,0.02,-0.24,-0.0,30,-232849408,-53.35,36647,52.631578947368425,3630
30937,0.0,0.0,0.2,0.0,0,M,M,M,250.0,15,37.2,199.96,0,0.2,Force Sensor 3,1,0.25,40.75,-3.12,5.81,-1378.94,2.75,0.21,-0.08,-11.42,39.88,39.06,-61.56,0.94,0.02,-0.35,-0.0,30,-227508224,-329.97,36657,71.42857142857143,3646
30954,0.0,0.0,1.49,0.0,0,M,M,M,250.0,15,37.46,199.89,0,1.49,Force Sensor 3,1,0.5,53.94,-4.0,5.69,-1374.69,2.81,3.25,0.07,-10.43,-35.5,48.0,-55.75,0.89,0.02,-0.45,-0.0,30,-224559104,-597.22,36671,62.5,3663
30964,0.0,0.0,1.9,0.0,0,M,M,M,250.0,15,37.49,192.43,0,1.9,Force Sensor 3,1,0.81,66.5,-6.0,4.81,-1307.31,2.62,2.88,0.05,-9.66,-35.5,48.0,-55.75,0.77,0.02,-0.64,-0.01,30,-214958080,-786.68,36687,90.9090909090909,3673
30979,0.0,0.0,2.24,0.0,0,M,M,M,250.0,15,37.89,192.49,0,2.24,Force Sensor 3,1,1.56,87.31,-177.62,5.19,-1261.44,3.0,1.21,-0.24,-9.8,-35.5,48.0,-55.75,0.62,0.02,-0.78,-0.01,30,-231735296,-888.07,36699,55.555555555555564,3688
30995,0.0,0.0,2.33,0.0,0,M,M,M,250.0,15,38.71,179.77,0,2.33,Force Sensor 3,1,358.44,30.69,-177.5,4.87,-1153.25,2.5,-0.47,-0.03,-7.36,-75.75,48.25,9.0,0.27,0.01,-0.96,-0.02,30,-221052928,-980.33,36745,66.66666666666667,3704
31011,0.0,0.0,2.12,0.0,0,M,M,M,250.0,15,38.63,182.36,0,2.12,Force Sensor 3,1,358.62,19.81,-177.75,4.25,-1128.81,2.94,0.84,-0.25,-6.03,-75.75,48.25,9.0,0.17,0.01,-0.98,-0.02,30,-218464256,-854.01,36755,62.5,3720
31027,0.0,0.0,2.89,0.0,0,M,M,M,250.0,15,38.19,202.62,0,2.89,Force Sensor 3,1,358.87,9.38,-177.87,4.56,-1080.94,2.06,-4.24,0.04,-6.13,-35.06,41.38,68.87,0.08,0.01,-1.0,-0.02,30,-221544448,-724.28,36769,66.66666666666667,3736
31045,0.0,0.0,2.86,0.0,0,M,M,M,250.0,15,37.57,204.88,0,2.86,Force Sensor 3,1,359.06,-1.25,-177.94,3.94,-1107.81,2.44,1.27,-0.37,-6.29,-35.06,41.38,68.87,-0.11,0.01,-0.99,-0.02,30,-211058688,-574.47,36780,71.42857142857143,3754
31054,0.0,0.0,2.77,0.0,0,M,M,M,250.0,15,37.48,209.79,0,2.77,Force Sensor 3,1,359.25,-12.06,-177.94,4.25,-1120.25,2.62,-2.48,-0.34,-6.5,-35.06,41.38,68.87,-0.2,0.0,-0.98,-0.02,30,-216858624,-353.48,36794,76.92307692307692,3763
31069,0.0,0.0,2.58,0.0,0,M,M,M,250.0,15,37.26,230.01,0,2.58,Force Sensor 3,1,359.75,-35.0,-177.62,4.62,-1208.31,2.75,-0.83,-0.13,-7.16,-35.06,41.38,68.87,-0.3,0.0,-0.95,-0.02,30,-209125376,-99.22,36804,62.5,3778
31086,0.0,0.0,2.1,0.0,0,M,M,M,250.0,15,36.28,234.59,0,2.1,Force Sensor 3,1,359.75,-35.0,-177.62,4.44,-1258.75,3.06,-1.74,-0.39,-7.83,39.5,33.69,60.88,-0.4,-0.0,-0.92,-0.02,30,-215842816,186.42,36817,58.82352941176471,3795
31101,0.0,0.0,1.51,0.0,0,M,M,M,250.0,15,36.04,234.83,0,1.51,Force Sensor 3,1,356.0,-59.75,-176.19,4.75,-1316.31,3.25,-0.1,-0.35,-7.8,39.5,33.69,60.88,-0.59,-0.01,-0.8,-0.02,30,-223215616,485.52,36829,83.33333333333333,3810
31114,0.0,0.0,1.74,0.0,0,M,M,M,250.0,15,36.04,227.49,0,1.74,Force Sensor 3,1,356.75,-72.62,-173.62,5.25,-1340.19,2.56,-1.97,-0.1,-7.92,39.5,33.69,60.88,-0.68,-0.01,-0.73,-0.02,30,-217448448,718.58,36841,58.82352941176471,3823
31130,0.0,0.0,1.12,0.0,0,M,M,M,250.0,15,36.42,232.38,0,1.12,Force Sensor 3,1,357.31,-85.75,-178.06,5.62,-1453.88,2.75,1.8,-0.03,-9.0,39.5,33.69,60.88,-0.77,-0.01,-0.64,-0.01,30,-197001216,875.88,36853,66.66666666666667,3839
31150,0.0,0.0,0.72,0.0,0,M,M,M,250.0,15,35.68,239.96,0,0.72,Force Sensor 3,1,357.81,-79.56,-10.75,5.62,-1453.88,2.75,1.68,-0.28,-9.18,78.0,33.69,-7.87,-0.84,-0.01,-0.54,-0.01,30,-213975040,944.69,36866,58.82352941176471,3859
31162,0.0,0.0,0.84,0.0,0,M,M,M,250.0,15,35.81,237.52,0,0.84,Force Sensor 3,1,358.5,-52.0,-3.25,5.0,-1431.0,2.37,-0.18,-0.01,-9.19,78.0,33.69,-7.87,-0.9,-0.01,-0.44,-0.01,30,-218300416,852.82,36879,76.92307692307692,3871
31177,0.0,0.0,0.95,0.0,0,M,M,M,250.0,15,35.94,239.63,0,0.95,Force Sensor 3,1,358.81,-38.44,-2.62,5.44,-1414.19,1.19,2.96,0.25,-11.76,78.0,33.69,-7.87,-0.98,-0.02,-0.22,-0.01,30,-206209024,736.7,36892,62.5,3886
31196,0.0,0.0,1.78,0.0,0,M,M,M,250.0,15,36.47,227.41,0,1.78,Force Sensor 3,1,359.06,-24.94,-2.31,5.81,-1431.44,2.56,-0.25,0.0,-10.7,78.0,33.69,-7.87,-1.0,-0.02,-0.1,-0.01,30,-212238336,540.6,36905,62.5,3905
31208,0.0,0.0,2.2,0.0,0,M,M,M,250.0,15,36.47,214.77,0,2.2,Force Sensor 3,1,359.56,2.94,-2.25,5.81,-1473.44,2.37,0.93,-0.32,-11.43,27.75,41.75,-66.69,-1.0,-0.02,0.03,-0.0,30,-230064128,287.45,36918,62.5,3917
31224,0.0,0.0,2.89,0.0,0,M,M,M,250.0,15,37.12,210.08,0,2.89,Force Sensor 3,1,359.81,17.31,-2.37,6.81,-1490.69,3.37,2.83,0.06,-11.6,27.75,41.75,-66.69,-0.96,-0.02,0.27,0.0,30,-223182848,-6.31,36931,76.92307692307692,3933
31237,0.0,0.0,4.96,0.0,0,M,M,M,250.0,15,37.38,212.39,0,4.96,Force Sensor 3,1,2.5,69.06,-173.31,5.69,-1285.06,1.75,-0.35,0.0,-9.37,-52.25,48.06,-44.25,-0.48,-0.02,0.88,0.01,30,-209616896,-1541.32,37000,58.82352941176471,3946
31253,0.0,0.0,5.47,0.0,0,M,M,M,250.0,15,37.93,200.02,0,5.47,Force Sensor 3,1,3.31,56.69,-175.75,4.81,-1288.5,2.44,0.21,0.0,-9.55,-52.25,48.06,-44.25,-0.38,-0.02,0.92,0.02,30,-216563712,-1623.31,37013,66.66666666666667,3962
31273,0.0,0.0,6.48,0.0,0,M,M,M,250.0,15,38.6,192.3,0,6.48,Force Sensor 3,1,358.06,44.69,-176.75,4.69,-1247.44,2.19,1.44,-0.26,-6.74,-71.75,46.06,32.75,-0.29,-0.01,0.96,0.02,30,-206438400,-1594.56,37023,62.5,3982
31285,0.0,0.0,7.24,0.0,0,M,M,M,250.0,15,38.6,192.3,0,7.24,Force Sensor 3,1,358.62,21.87,-177.62,3.81,-1174.94,3.37,1.06,-0.38,-7.35,-71.75,46.06,32.75,-0.19,-0.01,0.98,0.02,30,-239009792,-1430.21,37035,76.92307692307692,3994
31298,0.0,0.0,7.67,0.0,0,M,M,M,250.0,15,38.29,205.02,0,7.67,Force Sensor 3,1,358.81,11.0,-177.81,3.87,-1129.31,1.5,-1.76,0.07,-6.38,-71.75,46.06,32.75,-0.1,-0.01,1.0,0.02,30,-208207872,-1164.26,37048,62.5,4007
31314,0.0,0.0,7.85,0.0,0,M,M,M,250.0,15,37.81,217.75,0,7.85,Force Sensor 3,1,359.06,-0.13,-177.87,4.0,-1160.69,3.81,-1.08,-0.35,-7.17,-71.75,46.06,32.75,0.0,-0.01,1.0,0.02,30,-189038592,-786.8,37061,62.5,4023
31330,0.0,0.0,7.92,0.0,0,M,M,M,250.0,15,37.19,219.83,0,7.92,Force Sensor 3,1,359.31,-11.63,-177.87,3.5,-1195.25,2.69,-3.09,-0.42,-6.82,-8.69,37.75,75.56,0.21,-0.0,0.98,0.02,30,-201228288,-321.35,37074,62.5,4039
31347,0.0,0.0,7.89,0.0,0,M,M,M,250.0,15,36.72,234.75,0,7.89,Force Sensor 3,1,359.81,-36.25,-177.44,4.69,-1304.63,3.62,-2.66,-0.18,-7.9,-8.69,37.75,75.56,0.31,-0.0,0.95,0.02,30,-214827008,269.08,37087,71.42857142857143,4056
31359,0.0,0.0,8.01,0.0,0,M,M,M,250.0,15,36.37,229.78,0,8.01,Force Sensor 3,1,354.87,-49.31,-176.87,4.0,-1356.88,2.94,-0.62,-0.27,-9.25,-8.69,37.75,75.56,0.52,0.0,0.85,0.02,30,-204570624,889.2,37100,66.66666666666667,4068
31375,0.0,0.0,8.25,0.0,0,M,M,M,250.0,15,36.63,237.52,0,8.25,Force Sensor 3,1,356.0,-62.56,-175.62,5.06,-1376.75,3.56,0.74,-0.27,-7.64,-8.69,37.75,75.56,0.62,0.01,0.79,0.02,30,-216268800,1513.03,37113,58.82352941176471,4084
31391,0.0,0.0,8.99,0.0,0,M,M,M,250.0,15,36.52,237.52,0,8.99,Force Sensor 3,1,356.75,-76.0,-171.5,5.56,-1474.38,3.44,0.54,-0.24,-11.31,64.06,32.75,37.56,0.71,0.01,0.7,0.02,30,-207552512,2000.36,37126,83.33333333333333,4100
31409,0.0,0.0,8.77,0.0,0,M,M,M,250.0,15,36.27,235.07,0,8.77,Force Sensor 3,1,357.87,-75.0,-8.13,7.25,-1497.75,3.62,4.07,-0.21,-7.78,64.06,32.75,37.56,0.79,0.01,0.61,0.01,30,-212303872,2274.83,37139,62.5,4118
31420,0.0,0.0,8.78,0.0,0,M,M,M,250.0,15,36.4,232.38,0,8.78,Force Sensor 3,1,358.25,-61.13,-4.44,4.87,-1447.31,3.69,0.3,-0.45,-11.63,64.06,32.75,37.56,0.92,0.02,0.4,0.01,30,-226066432,2240.2,37152,62.5,4129
31438,0.0,0.0,8.68,0.0,0,M,M,M,250.0,15,37.04,227.49,0,8.68,Force Sensor 3,1,358.56,-47.44,-3.25,6.12,-1429.25,1.62,-1.04,-0.17,-8.57,65.19,35.25,-42.19,0.96,0.02,0.29,0.01,30,-219185152,1985.76,37165,55.555555555555564,4147
31453,0.0,0.0,8.26,0.0,0,M,M,M,250.0,15,36.81,220.05,0,8.26,Force Sensor 3,1,359.12,-20.81,-2.44,5.12,-1377.63,1.37,2.83,-0.08,-9.88,65.19,35.25,-42.19,0.98,0.02,0.18,0.01,30,-208764928,1481.6,37178,66.66666666666667,4162
31470,0.0,0.0,7.75,0.0,0,M,M,M,250.0,15,37.2,219.98,0,7.75,Force Sensor 3,1,359.37,-7.12,-2.37,5.5,-1421.19,2.69,-0.4,-0.25,-11.45,65.19,35.25,-42.19,1.0,0.02,-0.06,0.0,30,-222330880,892.65,37191,71.42857142857143,4179
31483,0.0,0.0,7.67,0.0,0,M,M,M,250.0,15,37.21,219.98,0,7.67,Force Sensor 3,1,1.12,72.44,-8.38,6.25,-1353.44,3.5,-0.1,0.08,-11.94,-10.5,47.0,-67.06,0.73,0.02,-0.68,-0.01,30,-221446144,-1544.48,37251,62.5,4192
31499,0.0,0.0,7.79,0.0,0,M,M,M,250.0,15,38.15,215.07,0,7.79,Force Sensor 3,1,1.5,84.94,-2.5,5.25,-1350.44,3.75,0.8,-0.29,-10.03,-71.69,49.5,-14.19,0.65,0.02,-0.76,-0.01,30,-223117312,-1859.38,37264,58.82352941176471,4208
31516,0.0,0.0,8.11,0.0,0,M,M,M,250.0,15,37.52,207.41,0,8.11,Force Sensor 3,1,2.62,69.19,-173.12,6.12,-1278.25,2.25,-0.27,-0.01,-9.33,-71.69,49.5,-14.19,0.57,0.02,-0.82,-0.01,30,-221446144,-2039.5,37276,62.5,4225
31531,0.0,0.0,8.22,0.0,0,M,M,M,250.0,15,37.92,205.09,0,8.22,Force Sensor 3,1,3.44,56.75,-175.62,5.06,-1291.88,3.56,-0.98,-0.14,-10.04,-71.69,49.5,-14.19,0.48,0.02,-0.88,-0.01,30,-215252992,-2067.7,37287,66.66666666666667,4240
31547,0.0,0.0,8.19,0.0,0,M,M,M,250.0,15,37.71,195.23,0,8.19,Force Sensor 3,1,358.06,44.63,-176.69,5.56,-1260.25,2.19,2.1,-0.19,-9.14,-71.69,49.5,-14.19,0.28,0.01,-0.96,-0.02,30,-209813504,-1948.29,37300,83.33333333333333,4256
31565,0.0,0.0,8.69,0.0,0,M,M,M,250.0,15,38.6,209.72,0,8.69,Force Sensor 3,1,358.31,32.94,-177.25,5.69,-1213.56,3.12,-3.57,0.07,-9.05,-71.69,49.5,-14.19,0.18,0.01,-0.98,-0.02,30,-217776128,-1665.23,37312,55.555555555555564,4274
31576,0.0,0.0,8.59,0.0,0,M,M,M,250.0,15,37.89,212.83,0,8.59,Force Sensor 3,1,358.62,21.12,-177.62,4.87,-1229.13,4.56,-3.45,0.09,-6.7,-54.5,42.56,58.06,0.08,0.01,-1.0,-0.02,30,-221020160,-1294.7,37323,66.66666666666667,4285
31594,0.0,0.0,8.31,0.0,0,M,M,M,250.0,15,37.41,222.28,0,8.31,Force Sensor 3,1,359.12,-2.69,-177.87,5.19,-1265.38,4.44,-0.11,-0.35,-9.44,-54.5,42.56,58.06,-0.02,0.01,-1.0,-0.02,30,-212205568,-817.57,37335,62.5,4303
31606,0.0,0.0,7.77,0.0,0,M,M,M,250.0,15,37.31,227.41,0,7.77,Force Sensor 3,1,359.37,-15.19,-177.81,4.31,-1299.13,2.5,-1.49,-0.26,-8.64,-54.5,42.56,58.06,-0.13,0.01,-0.99,-0.02,30,-221085696,-335.58,37347,83.33333333333333,4315
31622,0.0,0.0,7.77,0.0,0,M,M,M,250.0,15,37.07,234.91,0,7.77,Force Sensor 3,1,359.62,-28.0,-177.69,4.25,-1324.56,3.06,-0.84,-0.31,-8.54,-54.5,42.56,58.06,-0.35,0.0,-0.94,-0.02,30,-210993152,235.05,37360,52.631578947368425,4331
31638,0.0,0.0,8.03,0.0,0,M,M,M,250.0,15,36.71,235.07,0,8.03,Force Sensor 3,1,359.94,-41.06,-177.31,4.81,-1358.31,4.0,-2.09,0.0,-8.26,26.06,34.25,68.37,-0.46,-0.0,-0.89,-0.02,30,-204537856,796.14,37374,66.66666666666667,4347
31653,0.0,0.0,8.39,0.0,0,M,M,M,250.0,15,36.71,244.76,0,8.39,Force Sensor 3,1,356.31,-68.0,-174.56,5.5,-1407.75,3.62,-2.25,-0.1,-7.85,26.06,34.25,68.37,-0.56,-0.01,-0.83,-0.02,30,-215154688,1407.56,37387,66.66666666666667,4362
31667,0.0,0.0,8.95,0.0,0,M,M,M,250.0,15,36.23,237.43,0,8.95,Force Sensor 3,1,357.0,-81.69,-165.56,4.94,-1442.31,4.06,-0.26,-0.15,-9.49,26.06,34.25,68.37,-0.66,-0.01,-0.75,-0.02,30,-236519424,1894.7,37402,76.92307692307692,4376
31686,0.0,0.0,9.21,0.0,0,M,M,M,250.0,15,36.26,250.15,0,9.21,Force Sensor 3,1,357.56,-83.25,-2.06,5.94,-1498.25,3.75,-2.5,-0.39,-11.65,79.06,32.06,-1.87,-0.82,-0.01,-0.57,-0.01,30,-214335488,2190.47,37413,55.555555555555564,4395
31699,0.0,0.0,9.19,0.0,0,M,M,M,250.0,15,35.97,242.07,0,9.19,Force Sensor 3,1,358.0,-69.0,-5.94,6.69,-1501.88,3.06,0.12,-0.24,-11.51,79.06,32.06,-1.87,-0.89,-0.02,-0.46,-0.01,30,-199491584,2202.89,37426,66.66666666666667,4408
31716,0.0,0.0,8.8,0.0,0,M,M,M,250.0,15,36.37,247.62,0,8.8,Force Sensor 3,1,358.69,-40.88,-2.94,5.69,-1457.69,2.06,4.1,-0.42,-10.06,79.06,32.06,-1.87,-0.94,-0.02,-0.35,-0.01,30,-223051776,1969.32,37439,71.42857142857143,4425
31729,0.0,0.0,8.21,0.0,0,M,M,M,250.0,15,36.1,237.27,0,8.21,Force Sensor 3,1,0.44,44.25,-3.5,5.87,-1475.56,3.37,2.5,-0.2,-12.0,30.75,41.19,-65.5,-0.87,-0.02,0.49,0.01,30,-228327424,-1159.74,37507,62.5,4438
31745,0.0,0.0,7.63,0.0,0,M,M,M,250.0,15,36.87,229.7,0,7.63,Force Sensor 3,1,1.12,72.12,-8.31,6.0,-1432.69,3.62,1.26,-0.19,-12.9,-51.06,49.56,-44.69,-0.81,-0.02,0.59,0.01,30,-215285760,-1624.36,37517,58.82352941176471,4454
31761,0.0,0.0,7.72,0.0,0,M,M,M,250.0,15,37.02,217.6,0,7.72,Force Sensor 3,1,1.5,85.25,-2.5,6.44,-1416.25,3.81,0.76,-0.12,-11.1,-51.06,49.56,-44.69,-0.65,-0.02,0.76,0.01,30,-223379456,-1897.97,37530,66.66666666666667,4470
31778,0.0,0.0,7.94,0.0,0,M,M,M,250.0,15,37.64,227.64,0,7.94,Force Sensor 3,1,2.06,80.31,-165.06,4.31,-1385.63,3.87,-1.25,-0.17,-11.14,-51.06,49.56,-44.69,-0.56,-0.02,0.83,0.01,30,-223707136,-2029.58,37543,62.5,4487
31791,0.0,0.0,8.24,0.0,0,M,M,M,250.0,15,37.15,217.45,0,8.24,Force Sensor 3,1,3.69,54.13,-175.87,5.5,-1372.31,3.94,0.72,-0.08,-11.43,-51.06,49.56,-44.69,-0.35,-0.01,0.93,0.02,30,-210731008,-1982.43,37562,76.92307692307692,4500
31806,0.0,0.0,8.16,0.0,0,M,M,M,250.0,15,37.7,214.77,0,8.16,Force Sensor 3,1,358.12,41.44,-176.87,5.81,-1324.88,2.56,0.61,-0.21,-9.42,-72.06,45.56,32.06,-0.25,-0.01,0.97,0.02,30,-218628096,-1788.15,37572,62.5,4515
31823,0.0,0.0,8.17,0.0,0,M,M,M,250.0,15,37.84,217.75,0,8.17,Force Sensor 3,1,358.44,29.12,-177.37,5.37,-1275.88,3.94,-3.83,0.05,-8.74,-72.06,45.56,32.06,-0.15,-0.01,0.99,0.02,30,-214171648,-1421.12,37585,76.92307692307692,4532
31837,0.0,0.0,8.55,0.0,0,M,M,M,250.0,15,37.71,212.39,0,8.55,Force Sensor 3,1,358.94,4.31,-177.81,5.5,-1298.69,1.81,-2.16,-0.46,-9.71,-72.06,45.56,32.06,-0.04,-0.01,1.0,0.02,30,-209649664,-987.67,37597,58.82352941176471,4546
31855,0.0,0.0,8.01,0.0,0,M,M,M,250.0,15,37.39,230.17,0,8.01,Force Sensor 3,1,359.25,-8.5,-177.87,4.94,-1336.19,4.12,-0.11,-0.07,-8.5,-72.06,45.56,32.06,0.43,0.02,-0.9,-0.02,30,-224886784,-2018.25,37812,62.5,4564
31868,0.0,0.0,7.76,0.0,0,M,M,M,250.0,15,37.13,232.22,0,7.76,Force Sensor 3,1,4.0,50.81,-176.25,7.12,-1415.0,2.5,0.4,-0.09,-9.75,-76.0,48.88,19.0,0.32,0.01,-0.95,-0.02,30,-219119616,-1928.72,37824,62.5,4577
31883,0.0,0.0,7.53,0.0,0,M,M,M,250.0,15,37.04,237.6,0,7.53,Force Sensor 3,1,358.56,24.25,-177.56,6.25,-1355.13,2.87,-1.27,-0.01,-8.84,-76.0,48.88,19.0,0.21,0.01,-0.98,-0.02,30,-219447296,-1682.06,37836,66.66666666666667,4592
31899,0.0,0.0,7.65,0.0,0,M,M,M,250.0,15,36.53,235.07,0,7.65,Force Sensor 3,1,358.81,11.56,-177.75,5.69,-1315.13,4.12,-2.04,-0.15,-9.05,-76.0,48.88,19.0,0.1,0.01,-0.99,-0.02,30,-222625792,-1282.1,37848,76.92307692307692,4608
31912,0.0,0.0,8.11,0.0,0,M,M,M,250.0,15,36.91,254.86,0,8.11,Force Sensor 3,1,359.06,-0.88,-177.87,5.31,-1298.94,2.94,-2.02,-0.38,-9.51,-76.0,48.88,19.0,-1.0,-0.02,0.04,-0.0,30,-215580672,585.16,37989,62.5,4621
31928,0.0,0.0,9.04,0.0,0,M,M,M,250.0,15,35.92,239.8,0,9.04,Force Sensor 3,1,359.87,19.94,-2.56,6.81,-1603.56,4.56,1.91,-0.25,-15.55,59.5,37.19,-50.06,-0.95,-0.02,0.31,0.0,30,-216563712,-178.23,38002,76.92307692307692,4637
31942,0.0,0.0,9.24,0.0,0,M,M,M,250.0,15,36.68,260.17,0,9.24,Force Sensor 3,1,0.19,35.5,-3.06,6.25,-1616.88,2.31,2.74,0.11,-14.1,-24.25,47.0,-61.56,-0.9,-0.02,0.43,0.0,30,-223215616,-865.65,38012,55.555555555555564,4651
31958,0.0,0.0,9.1,0.0,0,M,M,M,250.0,15,36.04,259.64,0,9.1,Force Sensor 3,1,0.56,50.88,-4.0,7.31,-1606.19,3.37,2.74,0.11,-14.1,-24.25,47.0,-61.56,-0.84,-0.02,0.55,0.01,30,-215711744,-1467.28,38025,71.42857142857143,4667
31974,0.0,0.0,8.99,0.0,0,M,M,M,250.0,15,35.67,257.29,0,8.99,Force Sensor 3,1,1.37,80.94,-16.19,5.56,-1546.56,3.87,0.89,-0.23,-14.21,-24.25,47.0,-61.56,0.65,0.01,0.76,0.02,30,-210305024,1297.65,38158,58.82352941176471,4683
31989,0.0,0.0,8.28,0.0,0,M,M,M,250.0,15,35.79,254.42,0,8.28,Force Sensor 3,1,357.0,-81.0,-166.87,4.62,-1483.88,3.62,-0.42,0.08,-10.55,66.37,33.19,35.19,0.65,0.01,0.76,0.02,30,-187629568,1829.19,38168,66.66666666666667,4698
32004,0.0,0.0,7.66,0.0,0,M,M,M,250.0,15,36.53,239.8,0,7.66,Force Sensor 3,1,357.56,-83.75,-2.0,6.19,-1515.56,4.0,-2.14,-0.54,-10.66,66.37,33.19,35.19,0.82,0.01,0.57,0.01,30,-220135424,2115.58,38181,71.42857142857143,4713
32019,0.0,0.0,7.57,0.0,0,M,M,M,250.0,15,36.67,224.73,0,7.57,Force Sensor 3,1,358.0,-69.0,-5.87,6.31,-1540.63,3.12,0.02,-0.59,-11.43,66.37,33.19,35.19,0.89,0.02,0.46,0.01,30,-212140032,2137.23,38320,62.5,4728
32036,0.0,0.0,7.86,0.0,0,M,M,M,250.0,15,37.44,234.83,0,7.86,Force Sensor 3,1,358.19,40.13,-176.94,6.5,-1502.44,3.56,-1.34,-0.19,-11.85,-75.56,46.25,12.19,0.23,0.01,-0.97,-0.02,30,-214728704,-1804.86,38333,90.9090909090909,4745
32047,0.0,0.0,8.19,0.0,0,M,M,M,250.0,15,36.94,224.88,0,8.19,Force Sensor 3,1,358.81,12.19,-177.75,6.31,-1440.88,4.37,0.7,-0.13,-10.61,-75.56,46.25,12.19,0.11,0.01,-0.99,-0.02,30,-209485824,-1429.02,38345,55.555555555555564,4756
32064,0.0,0.0,8.2,0.0,0,M,M,M,250.0,15,37.34,214.77,0,8.2,Force Sensor 3,1,359.06,-1.31,-177.87,5.87,-1411.44,2.75,0.34,-0.15,-10.36,-75.56,46.25,12.19,-0.01,0.01,-1.0,-0.02,30,-215580672,-962.43,38355,62.5,4773
32080,0.0,0.0,8.17,0.0,0,M,M,M,250.0,15,37.98,225.04,0,8.17,Force Sensor 3,1,359.37,-15.0,-177.87,5.87,-1416.75,3.69,-2.4,-0.06,-8.39,-16.69,40.06,72.75,-0.13,0.01,-0.99,-0.02,30,-251199488,1266.48,38486,83.33333333333333,4789
32096,0.0,0.0,8.49,0.0,0,M,M,M,250.0,15,37.48,220.13,0,8.49,Force Sensor 3,1,359.87,18.31,-2.69,7.87,-1555.5,3.69,4.56,-0.79,-13.36,58.69,37.5,-50.19,-0.96,-0.02,0.29,0.0,30,-214499328,296.23,38500,55.555555555555564,4805
32113,0.0,0.0,7.92,0.0,0,M,M,M,250.0,15,37.38,232.3,0,7.92,Force Sensor 3,1,0.19,33.13,-3.12,6.62,-1545.5,1.31,0.56,-0.12,-14.57,58.69,37.5,-50.19,-0.91,-0.02,0.41,0.0,30,-203096064,-724.32,38509,62.5,4822
32125,0.0,0.0,7.65,0.0,0,M,M,M,250.0,15,37.15,235.23,0,7.65,Force Sensor 3,1,0.56,47.94,-3.94,8.13,-1537.19,2.62,0.54,0.19,-13.07,-24.0,47.06,-62.88,-0.91,-0.02,0.41,0.0,30,-215973888,-1666.27,38519,66.66666666666667,4834
32139,0.0,0.0,7.43,0.0,0,M,M,M,250.0,15,37.01,242.32,0,7.43,Force Sensor 3,1,0.94,62.69,-5.81,7.94,-1538.44,3.12,1.98,-0.07,-14.35,-24.0,47.06,-62.88,-0.78,-0.02,0.62,0.01,30,-213221376,1264.94,38661,83.33333333333333,4848
32154,0.0,0.0,7.62,0.0,0,M,M,M,250.0,15,36.66,242.49,0,7.62,Force Sensor 3,1,356.19,-69.31,-173.81,2.5,-1272.06,2.56,1.11,-0.23,-7.5,62.0,32.56,40.75,0.65,0.01,0.76,0.02,30,-212107264,1972.31,38670,58.82352941176471,4863
32171,0.0,0.0,8.1,0.0,0,M,M,M,250.0,15,36.8,255.03,0,8.1,Force Sensor 3,1,356.87,-81.25,-165.5,5.5,-1252.19,2.31,-4.71,-0.14,-10.14,62.0,32.56,40.75,0.73,0.01,0.68,0.02,30,-213024768,2610.77,38683,62.5,4880
32188,0.0,0.0,8.99,0.0,0,M,M,M,250.0,15,36.03,247.62,0,8.99,Force Sensor 3,1,357.81,-72.19,-7.37,6.06,-1402.88,3.5,5.32,0.03,-10.62,62.0,32.56,40.75,0.81,0.01,0.59,0.02,30,-208797696,2988.22,38696,76.92307692307692,4897
